Name,Category,Area,Address,Phone,Email,Rating,Reviews,Website,Instagram,Facebook,Est.Year,Score,Source
"Dr. Dhaval Patel's Physiotherapy Clinic","Physiotherapy","Tarsali","Shop No. 102, First Floor, Shreenathji Arcade, Tarsali Bypass Rd, near Tarsali Over Bridge, Tarsali, Vadodara,","","",0,0,"","","",,5,"gemini-ai"
"New Life Diagnostics","Diagnostic Center","Makarpura","Shop No. 1, Ground Floor, Shre","","",0,0,"","","",,5,"gemini-ai"
"Veterinary Dispensary, Makarpura","Veterinary Clinic","Makarpura","Makarpura, Vadodara, Gujarat 390010","","",0,0,"","","",,5,"gemini-ai"
"Dr. Chir","Physiotherapy","Makarpura","Makarpura, Vadodara 390010","","",0,0,"","","",,5,"gemini-ai"
"Parshwanath Jewellers","Jewellers & Jewellery","Makarpura","Shop No. 18, GIDC Main Rd, Makarpura GIDC, Makarpura, Vadodara, Gujarat 390010","","",0,0,"","","",,5,"gemini-ai"
"Shreeji Beauty Parl","Salon & Spa","Raopura","Raopura, Vadodara 390001","","",0,0,"","","",,5,"gemini-ai"
"The Gym Vadodara","Gym & Fitness","Raopura","Raopura Main Road, Near Kothi Circle, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Fitness Planet Gym","Gym & Fitness","Raopura","Sayajigunj Road, Opposite Baroda Museum, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Shree Balaji Gym","Gym & Fitness","Raopura","Palace Road, Near Laxmi Vilas Palace, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Yoga Shala Vadodara","Gym & Fitness","Raopura","Fatehgunj Main Road, Above SBI Bank, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Zumba Zone Fitness","Gym & Fitness","Raopura","Raopura Tower, 2nd Floor, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"CrossFit Alpha Vadodara","Gym & Fitness","Raopura","Race Course Circle, Near Parsi Agiary, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Wellness World Fitness","Gym & Fitness","Raopura","University Road, Near M.S. University, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Rhythm Dance & Fitness","Gym & Fitness","Raopura","Raopura Market, 1st Floor, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Iron Will Gym","Gym & Fitness","Raopura","Nyay Mandir Road, Near District Court, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Prime Fitness Center","Gym & Fitness","Raopura","Fatehgunj Main Road, Near Vadodara Central, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Apex Gym","Gym & Fitness","Raopura","Dandia Bazaar, Near Kirti Mandir, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Stamina Fitness","Gym & Fitness","Raopura","Raopura Police Station Road, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"The Body Sculptors Gym","Gym & Fitness","Raopura","Sayajigunj, Near Vadodara Railway Station, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Dr. Chirag Patel Physiotherapy Clinic","Medical Clinic","Raopura","2nd Floor, Mang","","",0,0,"","","",,5,"gemini-ai"
"H. P. Jewellers","Jewellers & Jewellery","Raopura","Kothi Char Rasta, Raopura, Vadodara, Gujarat 39000","","",0,0,"","","",,5,"gemini-ai"
"Kothi VMC Swimming Pool","Sports & Recreation","Raopura","Kothi Char Rasta, Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Raopura Fitness & Sports Club","Sports & Recreation","Raopura","Gendi Gate Road, Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Vadodara Badminton Hub","Sports & Recreation","Raopura","Mandvi Road, Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"The Sports Zone Vadodara","Sports & Recreation","Raopura","Raopura Main Road, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"City Yoga & Wellness Center","Sports & Recreation","Raopura","Opp. Kothi, Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Dynamic Martial Arts Academy","Sports & Recreation","Raopura","Near Khanderao Market, Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Powerhouse Gym & Fitness","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Elite Dance & Fitness Studio","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Vadodara Chess Club","Sports & Recreation","Raopura","Near Jubilee Baug, Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Raopura Table Tennis Centre","Sports & Recreation","Raopura","Behind Nyay Mandir, Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"The Fitness Studio Raopura","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Kids Play Zone & Activity Centre","Sports & Recreation","Raopura","Near Mandvi Gate, Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Raopura Community Sports Hall","Sports & Recreation","Raopura","Near Kothi, Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Zen Yoga & Meditation Centre","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"The Gym Raopura","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Vadodara Dance Academy","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Raopura Cricket Nets","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"The Sports Den","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Fit & Fun Zone","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Vadodara Kickboxing Academy","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Raopura Health Club","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"The Play House","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Vadodara Adventure Sports Club","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Raopura Badminton Courts","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"The Wellness Studio Raopura","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Vadodara Sports & Recreation Centre","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Vadodara Fitness Hub","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Raopura Indoor Games Arena","Sports & Recreation","Raopura","Raopura, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jigar","Skin Clinic","Mandvi","Mandvi, Vadodara 390001","","",0,0,"","","",,5,"gemini-ai"
"Dr. Rakesh Patel Physiotherapy Clinic","Medical Clinic","Mandvi","1st Floor, Shukan Complex","","",0,0,"","","",,5,"gemini-ai"
"Bodyline Gym","Sports & Recreation","Mandvi","Opp. Kothi Char Rasta, Kothi, Vadodara, Gujarat 390001","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jignesh Patel's Skin & Hair Clinic","Skin Clinic","Harni","Shop No. 10, First Floor, Shivalik Business Center, Near Harni Airport Circle, Harni Road, Vadodara, Gujarat 390022","","",0,0,"","","",,5,"gemini-ai"
"Shreeji Diagnostic Centre","Diagnostic Center","Harni","G-1, Shukan Arcade, H","","",0,0,"","","",,5,"gemini-ai"
"Trendy Look Salon","Beauty Clinic","Harni","Shop No. 103, 1st Floor, Shukan Arcade, Harni Road, Vadodara,","","",0,0,"","","",,5,"gemini-ai"
"Tanishq Jewellery - Harni","Jewellers & Jewellery","Harni","Shop No. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65,","","",0,0,"","","",,5,"gemini-ai"
"Metropolis Healthcare","Diagnostic Center","Gorwa","Gorwa, Vadodara 390016","","",0,0,"","","",,5,"gemini-ai"
"Prabhu Jewellers","Jewellers & Jewellery","Gorwa","Shop No. 13, Sai Complex, Near Gorwa Cross Road, Gorwa, Vadodara, Gujarat 3900","","",0,0,"","","",,5,"gemini-ai"
"Nail Bar by Divya","Salon & Spa","Sama Savli Road","Shop No. 10, Ground Floor, Atlantis K-10, Sama Savli Road, Vadodara, Gujarat 390008","","",0,0,"","","",,5,"gemini-ai"
"Lenskart.com","Optical Store","Sama Savli Road","Shop No. G-10, Eva The Mall","","",0,0,"","","",,5,"gemini-ai"
"Dr. Darshana's Geriatric Physiotherapy","Physiotherapy","Sama Savli Road","Sama Savli Road, Vadodara 390008","","",0,0,"","","",,5,"gemini-ai"
"The Hair Story Unisex Salon","Salon & Spa","Vasna Bhayli Road","Shop No. 10, Ground Floor, Earth Icon, Vasna Bhayli Road, Vadod","","",0,0,"","","",,5,"gemini-ai"
"Derma Care Clinic - Dr. Chirag Patel","Skin Clinic","Vasna Bhayli Road","Shop No. 119, First Floor","","",0,0,"","","",,5,"gemini-ai"
"Physiofit Physiotherapy & Rehabilitation Center","Yoga & Wellness","Vasna Bhayli Road","Vasna Bhayli Road, Vadodara 390015","","",0,0,"","","",,5,"gemini-ai"
"Tanishq Jewellery - Vasna Bhayli Road, Vadodara","Jewellers & Jewellery","Vasna Bhayli Road","Shop No. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58,","","",0,0,"","","",,5,"gemini-ai"
"Dec","Sports & Recreation","Vasna Bhayli Road","Vasna Bhayli Road, Vadodara 390015","","",0,0,"","","",,5,"gemini-ai"
"Dr. Ketan Patel's Dental Clinic","Dental Clinic","Munjmahuda","Shukan Complex, Munjmahuda Road, Vadodara, Gujarat 390011","","",0,0,"","","",,5,"gemini-ai"
"Smile Care Dental Clinic","Dental Clinic","Munjmahuda","G-1, Siddhi Vinayak Complex, Near Munjmahuda Circle, Vadodara, Gujarat 390011","","",0,0,"","","",,5,"gemini-ai"
"Vadodara Dental Hospital","Dental Clinic","Munjmahuda","Opp. Munjmahuda Garden, Munjmahuda, Vadodara, Gujarat 390011","","",0,0,"","","",,5,"gemini-ai"
"Dental World Clinic","Dental Clinic","Munjmahuda","2nd Floor, Om Complex, Munjmahuda Cross Road, Vadodara, Gujarat 390011","","",0,0,"","","",,5,"gemini-ai"
"Apex Dental Clinic & Orthodontic Centre","Dental Clinic","Munjmahuda","Shop No. 12, Ground Floor, Shivam Complex, Munjmahuda Road, Vadodara, Gujarat 390011","","",0,0,"","","",,5,"gemini-ai"
"Shreeji Fitness","Gym & Fitness","Munjmahuda","Shop No.","","",0,0,"","","",,5,"gemini-ai"
"Car Point Auto Garage","Auto Repair","Munjmahuda","Near Essar Petrol","","",0,0,"","","",,5,"gemini-ai"
"Dr. Ketan Patel's Eye Clinic","Medical Clinic","Munjmahuda","1st Floor, Shreenathji Arcade, Near Urmi School, Munjmahuda, Vadodara, Gujarat 3","","",0,0,"","","",,5,"gemini-ai"
"Aarogyam Yoga & Wellness Center","Yoga & Wellness","Munjmahuda","3rd Floor, Shreenathji Arcade, Vasna-Bhayli Road, Munjmahuda, Vadodara, Gujarat 390011","","",0,0,"","","",,5,"gemini-ai"
"Om Dental Clinic & Orthodontic Centre","Dental Clinic","Sun Pharma Road","Shop No. 5, Ground Floor, Shivalik Plaza, Sun Pharma Rd, Opp. Bright Day School, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Darshan Shah's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","Shop No. 103, 1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Mitesh Patel's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Chirag Patel's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jigar Patel's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","Shop No. 101, 1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Hetal Shah's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Milan Shah's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Pooja Patel's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Amit Patel's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Neha Shah's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Sneha Patel's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Rina Shah's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Parul Patel's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Skin & Laser Clinic by Dr. Pooja Shah","Skin Clinic","Sun Pharma Road","Shop No. 105, 1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Bhavesh Patel's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Hemal Shah's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Kalpesh Patel's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Neeta Shah's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Pankaj Patel's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Rupal Shah's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Sanjay Patel's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Seema Shah's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Umesh Patel's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Purvi Shah's Skin & Hair Clinic","Skin Clinic","Sun Pharma Road","1st Floor, Shivalik Plaza, Sun Pharma Road, Gotri, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Cult.fit Gotri (Vadodara)","Gym & Fitness","Sun Pharma Road","2nd Floor, Shivalik Western, Sun","","",0,0,"","","",,5,"gemini-ai"
"Om Sai Auto Garage","Auto Repair","Sun Pharma Road","Sun Pharma","","",0,0,"","","",,5,"gemini-ai"
"Thyrocare Collection Centre - Vadodara","Diagnostic Center","Sun Pharma Road","Shop No. 10, Ground Floor, Atlantis K-10,","","",0,0,"","","",,5,"gemini-ai"
"A One Opticals","Optical Store","Sun Pharma Road","Shop No. 20, Ground Floor, Sun Pharma Road, Opp. Bright Day School, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Skin & Laser Clinic by Dr. Dhara Patel","Beauty Clinic","Sun Pharma Road","201, 2nd Floor, Eva The","","",0,0,"","","",,5,"gemini-ai"
"Dr. Darshak Patel's Dental Clinic","Dental Clinic","Diwalipura","Shop No. 10,","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jignesh Patel Skin Clinic","Skin Clinic","Diwalipura","G-1, Shivalik Plaza, Diwalipura Road, Vadodara, Gujarat 390015","","",0,0,"","","",,5,"gemini-ai"
"Radiant Skin Clinic","Skin Clinic","Diwalipura","G-1, Shivalik Plaza, Diwalipura Road, Vadodara, Gujarat 390015","","",0,0,"","","",,5,"gemini-ai"
"Aesthetic Skin & Laser Clinic","Skin Clinic","Diwalipura","1st Floor, Siddhi Vinayak Complex, Diwalipura Road, Vadodara, Gujarat 390015","","",0,0,"","","",,5,"gemini-ai"
"Derma Care Skin Clinic","Skin Clinic","Diwalipura","G-1, Shivalik Plaza, Diwalipura Road, Vadodara, Gujarat 390015","","",0,0,"","","",,5,"gemini-ai"
"Sparsh Skin Clinic","Skin Clinic","Diwalipura","1st Floor, Shivalik Plaza, Diwalipura Road, Vadodara, Gujarat 390015","","",0,0,"","","",,5,"gemini-ai"
"Dr. Hiren Patel's Skin Clinic","Skin Clinic","Diwalipura","2nd Floor, Shivalik Plaza, Diwalipura Road, Vadodara, Gujarat 390015","","",0,0,"","","",,5,"gemini-ai"
"Skin & Laser Centre","Skin Clinic","Diwalipura","G-1, Shivalik Plaza, Diwalipura Road, Vadodara, Gujarat 390015","","",0,0,"","","",,5,"gemini-ai"
"Dr. Jaimini Patel's Yoga & Meditation Centre","Yoga & Wellness","Diwalipura","101, Shivalik Plaza, Vasna Bhayli Road, Diwalipura, Vadodara, Gujarat","","",0,0,"","","",,5,"gemini-ai"
"Dr. Pathak's Diagnostic Centre","Diagnostic Center","Diwalipura","G-1, Shivalik Yash, Diwalipura,","","",0,0,"","","",,5,"gemini-ai"
"Rehab Physiotherapy Clinic (Dr. Darshan Patel's)","Physiotherapy","Diwalipura","G-1, Shivalik Plaza, Diwalipura Rd, Diwalipura, Vadodara, Gujarat 390015","","",0,0,"","","",,5,"gemini-ai"
"Aarohi Swimming Pool","Sports & Recreation","Diwalipura","Near Diwalipura Cross Road, Diwalipura, Vadod","","",0,0,"","","",,5,"gemini-ai"
"Hair & Shanti Salon","Salon & Spa","Ellora Park","Shop No. 10, Ground Floor, Shukan Complex, Ellora Park,","","",0,0,"","","",,5,"gemini-ai"
"Carz Spa (Car Detailing & Car Wash)","Auto Repair","Ellora Park","Shop No. 1, Ground Floor, Ellora Park, Subhanpura Rd, near Ellora Park Char Rasta, Vadodara, Gujarat 390018","","",0,0,"","","",,5,"gemini-ai"
"Dr. Mitesh Patel's Children Clinic","Medical Clinic","Ellora Park","1st Floor, Shivalik Plaza, Near Ellora Park","","",0,0,"","","",,5,"gemini-ai"
"Bhojan Thali & Tiffin Service","Cloud Kitchen","Ellora Park","Shop No. 1,","","",0,0,"","","",,5,"gemini-ai"
"Gold's Gym At","Gym & Fitness","Atladara","Atladara, Vadodara 390012","","",0,0,"","","",,5,"gemini-ai"
"Patel Car AC Service","Auto Repair","Atladara","Shop No. 5, Atladara Complex,","","",0,0,"","","",,5,"gemini-ai"
"Healthy Habits Nutrition Clinic","Yoga & Wellness","Atladara","G-10, Shivalik Plaza, Atladara, Vadodara, Gujarat 390012","","",0,0,"","","",,5,"gemini-ai"
"Dr. Mehta's Dental Clinic","Dental Clinic","Ajwa Road","Shop No. 1, First Floor, Mahavir","","",0,0,"","","",,5,"gemini-ai"
"Dr. Parth Patel's Physio Clinic","Medical Clinic","Ajwa Road","Shop No. 104, First Floor, Darshanam Exotica, Ajwa Road, Vadodara, Gujarat 390019","","",0,0,"","","",,5,"gemini-ai"
"Met","Diagnostic Center","Ajwa Road","Ajwa Road, Vadodara 390019","","",0,0,"","","",,5,"gemini-ai"
"Dr. Hiren Patel - Dermatologist & Hair Transplant Surgeon","Skin Clinic","New VIP Road","New VIP Road, Vadodara 390018","","",0,0,"","","",,5,"gemini-ai"
"GoMechanic Car Service Vad","Auto Repair","New VIP Road","New VIP Road, Vadodara 390018","","",0,0,"","","",,5,"gemini-ai"
"The Dental Clinic","Dental Clinic","Sevasi","Shop No.","","",0,0,"","","",,5,"gemini-ai"
"Dr. Nidhi's Skin & Hair Clinic","Skin Clinic","Sevasi","Shop No. 102, First Floor, Shivalik Plaza, Nr. Sevasi","","",0,0,"","","",,5,"gemini-ai"
"Car Zone Auto Repair","Auto Repair","Sevasi","Sevasi-Bhimpura Road,","","",0,0,"","","",,5,"gemini-ai"
"Pooja Pathology Lab","Diagnostic Center","Sevasi","Shop No. 5, Ground Floor, Pooja Complex, Sevasi-Bhail","","",0,0,"","","",,5,"gemini-ai"
"Hair & Shave Salon","Salon & Spa","Chhani","Shop No. 10, Chhani Road, Near Chhani Jakat Naka, Chhani, Vad","","",0,0,"","","",,5,"gemini-ai"
"The Car Studio","Auto Repair","Chhani","Shop No. 1, Ground Floor, Chhani Jakat Naka, Near Chhani Police Station, Chhani, Vadod","","",0,0,"","","",,5,"gemini-ai"
"Aarogyam Yoga & Naturopathy Center","Yoga & Wellness","Chhani","Shop No. 5, Ground Floor, Shivam Complex, Chhani Road, Vadodara, Gujarat 390002","","",0,0,"","","",,5,"gemini-ai"
"Government Veterinary Dispensary, Chhani","Veterinary Clinic","Chhani","Chhani, Vadodara, Gujarat 390002","","",0,0,"","","",,5,"gemini-ai"
"R.B. Jewellers","Jewellers & Jewellery","Chhani","Shop No. 1, Ground Floor, Shivalik Plaza, New VIP Rd","","",0,0,"","","",,5,"gemini-ai"
"Playground Chhani","Sports & Recreation","Chhani","Chhani Rd, Chhani, Vadodara, Gujarat 3","","",0,0,"","","",,5,"gemini-ai"
"Dr. S.K. Patel Clinic","Diagnostic Center","Nandesari","Nandesari, Gujarat 391340","","",0,0,"","","",,5,"gemini-ai"
"Dr. V.J. Shah Clinic","Diagnostic Center","Nandesari","Nandesari, Gujarat 391340","","",0,0,"","","",,5,"gemini-ai"
